[{'AccelX': -0.1, 'AccelY': -0.77, 'AccelZ': 9.1, 'GyroX': -1.1, 'GyroY': 2.0, 'GyroZ': 0.25, 'Temp': 27.02}]
[{'AccelX': -0.13, 'AccelY': -0.75, 'AccelZ': 9.09, 'GyroX': -1.06, 'GyroY': 5.69, 'GyroZ': -0.35, 'Temp': 27.02}]
[{'AccelX': -0.25, 'AccelY': -0.73, 'AccelZ': 8.99, 'GyroX': -0.91, 'GyroY': 3.2, 'GyroZ': -0.53, 'Temp': 26.93}]
[{'AccelX': -0.23, 'AccelY': -0.72, 'AccelZ': 9.02, 'GyroX': -1.24, 'GyroY': 2.29, 'GyroZ': 0.02, 'Temp': 27.07}]
[{'AccelX': -0.03, 'AccelY': -0.67, 'AccelZ': 9.04, 'GyroX': -0.85, 'GyroY': 6.7, 'GyroZ': -0.07, 'Temp': 27.02}]
[{'AccelX': -0.29, 'AccelY': -0.63, 'AccelZ': 9.11, 'GyroX': -1.26, 'GyroY': 5.66, 'GyroZ': -0.61, 'Temp': 27.12}]
[{'AccelX': -0.25, 'AccelY': -0.7, 'AccelZ': 9.13, 'GyroX': -1.19, 'GyroY': 4.55, 'GyroZ': -0.86, 'Temp': 26.98}]
[{'AccelX': -0.26, 'AccelY': -0.75, 'AccelZ': 9.11, 'GyroX': -0.85, 'GyroY': 4.44, 'GyroZ': -0.46, 'Temp': 27.02}]
[{'AccelX': -0.16, 'AccelY': -0.68, 'AccelZ': 8.91, 'GyroX': -0.02, 'GyroY': 7.19, 'GyroZ': -0.52, 'Temp': 27.02}]
[{'AccelX': -0.4, 'AccelY': -0.67, 'AccelZ': 9.12, 'GyroX': 0.18, 'GyroY': 7.89, 'GyroZ': -0.7, 'Temp': 26.98}]
[{'AccelX': -0.32, 'AccelY': -0.68, 'AccelZ': 9.03, 'GyroX': -0.01, 'GyroY': 9.35, 'GyroZ': -0.25, 'Temp': 27.12}]
[{'AccelX': -0.35, 'AccelY': -0.62, 'AccelZ': 9.17, 'GyroX': -0.97, 'GyroY': 7.73, 'GyroZ': -0.35, 'Temp': 26.93}]
[{'AccelX': -0.4, 'AccelY': -0.74, 'AccelZ': 9.12, 'GyroX': -0.92, 'GyroY': 6.71, 'GyroZ': -0.27, 'Temp': 26.98}]
[{'AccelX': -0.45, 'AccelY': -0.69, 'AccelZ': 9.05, 'GyroX': -0.27, 'GyroY': 8.47, 'GyroZ': -0.51, 'Temp': 27.12}]
[{'AccelX': -0.36, 'AccelY': -0.72, 'AccelZ': 8.93, 'GyroX': 0.08, 'GyroY': 10.98, 'GyroZ': -0.73, 'Temp': 27.07}]
[{'AccelX': -0.43, 'AccelY': -0.65, 'AccelZ': 9.15, 'GyroX': 0.56, 'GyroY': 12.96, 'GyroZ': 1.95, 'Temp': 26.98}]
[{'AccelX': -0.49, 'AccelY': -0.76, 'AccelZ': 9.05, 'GyroX': 0.48, 'GyroY': 11.11, 'GyroZ': 0.03, 'Temp': 27.02}]
[{'AccelX': -0.49, 'AccelY': -0.6, 'AccelZ': 9.15, 'GyroX': 1.92, 'GyroY': 11.79, 'GyroZ': -0.24, 'Temp': 26.98}]
[{'AccelX': -0.5, 'AccelY': -0.63, 'AccelZ': 8.94, 'GyroX': -0.81, 'GyroY': 6.34, 'GyroZ': -1.01, 'Temp': 27.07}]
[{'AccelX': -0.62, 'AccelY': -0.65, 'AccelZ': 8.92, 'GyroX': -0.63, 'GyroY': 9.33, 'GyroZ': -0.6, 'Temp': 27.02}]
[{'AccelX': -0.71, 'AccelY': -0.67, 'AccelZ': 8.94, 'GyroX': -0.15, 'GyroY': 9.67, 'GyroZ': -0.34, 'Temp': 27.02}]
[{'AccelX': -0.71, 'AccelY': -0.6, 'AccelZ': 9.17, 'GyroX': 0.09, 'GyroY': 8.53, 'GyroZ': 1.89, 'Temp': 27.07}]
[{'AccelX': -0.6, 'AccelY': -0.76, 'AccelZ': 8.99, 'GyroX': -0.17, 'GyroY': 13.27, 'GyroZ': -0.4, 'Temp': 27.02}]
[{'AccelX': -0.69, 'AccelY': -0.57, 'AccelZ': 9.1, 'GyroX': 0.66, 'GyroY': 18.38, 'GyroZ': -0.44, 'Temp': 27.07}]
[{'AccelX': -0.63, 'AccelY': -0.63, 'AccelZ': 9.08, 'GyroX': 0.28, 'GyroY': 12.29, 'GyroZ': -0.63, 'Temp': 27.07}]
[{'AccelX': -0.84, 'AccelY': -0.56, 'AccelZ': 9.18, 'GyroX': -0.24, 'GyroY': 8.15, 'GyroZ': -0.92, 'Temp': 27.02}]
[{'AccelX': -1.05, 'AccelY': -0.67, 'AccelZ': 9.04, 'GyroX': -0.09, 'GyroY': 5.54, 'GyroZ': -1.11, 'Temp': 27.07}]
[{'AccelX': -0.89, 'AccelY': -0.75, 'AccelZ': 8.9, 'GyroX': -1.05, 'GyroY': 1.17, 'GyroZ': -0.45, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.47, 'AccelZ': 8.93, 'GyroX': -1.58, 'GyroY': 1.2, 'GyroZ': -0.21, 'Temp': 27.12}]
[{'AccelX': -0.85, 'AccelY': -0.54, 'AccelZ': 9.0, 'GyroX': -0.77, 'GyroY': 6.27, 'GyroZ': -0.5, 'Temp': 26.98}]
[{'AccelX': -0.87, 'AccelY': -0.59, 'AccelZ': 9.16, 'GyroX': -0.95, 'GyroY': 4.24, 'GyroZ': -0.24, 'Temp': 26.93}]
[{'AccelX': -0.92, 'AccelY': -0.6, 'AccelZ': 9.05, 'GyroX': -1.58, 'GyroY': -0.3, 'GyroZ': -0.16, 'Temp': 27.02}]
[{'AccelX': -0.84, 'AccelY': -0.62, 'AccelZ': 8.89, 'GyroX': -0.94, 'GyroY': 2.27, 'GyroZ': -0.3, 'Temp': 27.07}]
[{'AccelX': -0.87, 'AccelY': -0.55, 'AccelZ': 9.05, 'GyroX': -1.05, 'GyroY': 1.85, 'GyroZ': -0.46, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.47, 'AccelZ': 8.9, 'GyroX': -1.22, 'GyroY': 3.88, 'GyroZ': -0.52, 'Temp': 26.98}]
[{'AccelX': -0.9, 'AccelY': -0.57, 'AccelZ': 8.94, 'GyroX': -1.26, 'GyroY': 1.4, 'GyroZ': -0.29, 'Temp': 27.07}]
[{'AccelX': -0.87, 'AccelY': -0.54, 'AccelZ': 9.0, 'GyroX': -1.41, 'GyroY': 0.46, 'GyroZ': -1.92, 'Temp': 27.02}]
[{'AccelX': -0.98, 'AccelY': -0.53, 'AccelZ': 8.93, 'GyroX': -1.31, 'GyroY': 3.85, 'GyroZ': -0.23, 'Temp': 27.02}]
[{'AccelX': -0.82, 'AccelY': -0.55, 'AccelZ': 9.03, 'GyroX': -1.54, 'GyroY': 1.56, 'GyroZ': -0.56, 'Temp': 27.02}]
[{'AccelX': -0.92, 'AccelY': -0.6, 'AccelZ': 8.94, 'GyroX': -1.37, 'GyroY': 2.21, 'GyroZ': -0.64, 'Temp': 27.07}]
[{'AccelX': -0.95, 'AccelY': -0.58, 'AccelZ': 9.02, 'GyroX': -1.32, 'GyroY': 0.75, 'GyroZ': -0.41, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.55, 'AccelZ': 8.98, 'GyroX': -1.07, 'GyroY': -0.03, 'GyroZ': -0.23, 'Temp': 27.02}]
[{'AccelX': -0.84, 'AccelY': -0.53, 'AccelZ': 8.87, 'GyroX': -1.39, 'GyroY': 1.11, 'GyroZ': -0.9, 'Temp': 27.07}]
[{'AccelX': -0.84, 'AccelY': -0.54, 'AccelZ': 9.0, 'GyroX': -1.26, 'GyroY': 1.95, 'GyroZ': -1.17, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.56, 'AccelZ': 9.02, 'GyroX': -1.27, 'GyroY': 1.12, 'GyroZ': -1.14, 'Temp': 26.93}]
[{'AccelX': -0.95, 'AccelY': -0.58, 'AccelZ': 8.93, 'GyroX': -0.95, 'GyroY': -0.05, 'GyroZ': -0.93, 'Temp': 27.12}]
[{'AccelX': -1.01, 'AccelY': -0.63, 'AccelZ': 8.89, 'GyroX': -1.08, 'GyroY': -1.21, 'GyroZ': -0.52, 'Temp': 26.98}]
[{'AccelX': -0.82, 'AccelY': -0.6, 'AccelZ': 9.03, 'GyroX': -0.98, 'GyroY': -0.78, 'GyroZ': -0.33, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.49, 'AccelZ': 8.94, 'GyroX': -1.42, 'GyroY': -0.63, 'GyroZ': -0.63, 'Temp': 26.93}]
[{'AccelX': -0.82, 'AccelY': -0.53, 'AccelZ': 8.94, 'GyroX': -1.62, 'GyroY': 1.76, 'GyroZ': -0.56, 'Temp': 26.98}]
[{'AccelX': -0.88, 'AccelY': -0.59, 'AccelZ': 9.12, 'GyroX': -1.47, 'GyroY': 1.75, 'GyroZ': -0.5, 'Temp': 27.07}]
[{'AccelX': -0.85, 'AccelY': -0.6, 'AccelZ': 9.03, 'GyroX': -1.47, 'GyroY': 0.95, 'GyroZ': -0.67, 'Temp': 27.07}]
[{'AccelX': -0.83, 'AccelY': -0.67, 'AccelZ': 8.91, 'GyroX': -0.52, 'GyroY': 2.73, 'GyroZ': -0.54, 'Temp': 27.02}]
[{'AccelX': -0.85, 'AccelY': -0.6, 'AccelZ': 8.92, 'GyroX': -0.53, 'GyroY': 1.49, 'GyroZ': -0.85, 'Temp': 26.93}]
[{'AccelX': -0.85, 'AccelY': -0.51, 'AccelZ': 8.98, 'GyroX': -0.46, 'GyroY': 1.28, 'GyroZ': -0.56, 'Temp': 27.07}]
[{'AccelX': -0.85, 'AccelY': -0.49, 'AccelZ': 9.0, 'GyroX': -1.14, 'GyroY': -0.33, 'GyroZ': -0.66, 'Temp': 26.98}]
[{'AccelX': -0.86, 'AccelY': -0.48, 'AccelZ': 9.03, 'GyroX': -1.36, 'GyroY': -0.05, 'GyroZ': -0.29, 'Temp': 27.07}]
[{'AccelX': -0.79, 'AccelY': -0.48, 'AccelZ': 8.97, 'GyroX': -1.56, 'GyroY': -0.86, 'GyroZ': -0.39, 'Temp': 27.02}]
[{'AccelX': -0.82, 'AccelY': -0.49, 'AccelZ': 8.89, 'GyroX': -1.0, 'GyroY': 0.73, 'GyroZ': -0.61, 'Temp': 27.12}]
[{'AccelX': -0.86, 'AccelY': -0.54, 'AccelZ': 9.02, 'GyroX': -1.43, 'GyroY': 0.86, 'GyroZ': -0.62, 'Temp': 27.02}]
[{'AccelX': -0.83, 'AccelY': -0.6, 'AccelZ': 8.95, 'GyroX': -1.13, 'GyroY': -0.41, 'GyroZ': -0.71, 'Temp': 27.07}]
[{'AccelX': -0.9, 'AccelY': -0.6, 'AccelZ': 8.88, 'GyroX': -0.5, 'GyroY': 1.79, 'GyroZ': -0.37, 'Temp': 26.98}]
[{'AccelX': -0.89, 'AccelY': -0.54, 'AccelZ': 9.17, 'GyroX': -0.38, 'GyroY': 3.74, 'GyroZ': -0.57, 'Temp': 27.02}]
[{'AccelX': -0.78, 'AccelY': -0.59, 'AccelZ': 8.89, 'GyroX': -0.82, 'GyroY': 3.34, 'GyroZ': -0.73, 'Temp': 27.02}]
[{'AccelX': -0.85, 'AccelY': -0.5, 'AccelZ': 8.96, 'GyroX': -1.72, 'GyroY': 0.27, 'GyroZ': -1.24, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.55, 'AccelZ': 8.89, 'GyroX': -1.52, 'GyroY': 2.31, 'GyroZ': -0.73, 'Temp': 27.07}]
[{'AccelX': -0.89, 'AccelY': -0.56, 'AccelZ': 9.02, 'GyroX': -1.49, 'GyroY': 2.31, 'GyroZ': -1.08, 'Temp': 27.07}]
[{'AccelX': -0.9, 'AccelY': -0.61, 'AccelZ': 9.05, 'GyroX': -0.69, 'GyroY': 3.89, 'GyroZ': -1.18, 'Temp': 27.12}]
[{'AccelX': -0.79, 'AccelY': -0.59, 'AccelZ': 9.14, 'GyroX': -1.36, 'GyroY': 0.09, 'GyroZ': -0.94, 'Temp': 27.02}]
[{'AccelX': -0.79, 'AccelY': -0.57, 'AccelZ': 9.07, 'GyroX': -0.94, 'GyroY': 1.63, 'GyroZ': -0.69, 'Temp': 27.12}]
[{'AccelX': -0.8, 'AccelY': -0.58, 'AccelZ': 8.94, 'GyroX': -1.65, 'GyroY': 1.73, 'GyroZ': -0.92, 'Temp': 26.98}]
[{'AccelX': -0.85, 'AccelY': -0.55, 'AccelZ': 9.0, 'GyroX': -0.07, 'GyroY': 0.77, 'GyroZ': -0.94, 'Temp': 26.98}]
[{'AccelX': -0.91, 'AccelY': -0.59, 'AccelZ': 8.91, 'GyroX': -1.44, 'GyroY': 1.79, 'GyroZ': -0.78, 'Temp': 27.12}]
[{'AccelX': -0.91, 'AccelY': -0.59, 'AccelZ': 9.01, 'GyroX': -1.15, 'GyroY': 1.71, 'GyroZ': -0.41, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.53, 'AccelZ': 8.96, 'GyroX': -0.98, 'GyroY': 1.73, 'GyroZ': -0.34, 'Temp': 27.07}]
[{'AccelX': -0.81, 'AccelY': -0.57, 'AccelZ': 9.01, 'GyroX': -1.21, 'GyroY': 0.72, 'GyroZ': -0.36, 'Temp': 27.07}]
[{'AccelX': -0.85, 'AccelY': -0.51, 'AccelZ': 8.87, 'GyroX': -1.54, 'GyroY': 0.94, 'GyroZ': -0.41, 'Temp': 27.02}]
[{'AccelX': -0.79, 'AccelY': -0.54, 'AccelZ': 9.1, 'GyroX': -1.53, 'GyroY': 1.18, 'GyroZ': -0.13, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.47, 'AccelZ': 8.93, 'GyroX': -1.43, 'GyroY': 1.63, 'GyroZ': -0.66, 'Temp': 27.07}]
[{'AccelX': -0.91, 'AccelY': -0.53, 'AccelZ': 8.88, 'GyroX': -1.63, 'GyroY': 0.91, 'GyroZ': -0.58, 'Temp': 27.07}]
[{'AccelX': -0.84, 'AccelY': -0.49, 'AccelZ': 9.02, 'GyroX': -1.62, 'GyroY': 0.11, 'GyroZ': -0.44, 'Temp': 26.98}]
[{'AccelX': -0.88, 'AccelY': -0.54, 'AccelZ': 9.09, 'GyroX': -1.58, 'GyroY': -1.22, 'GyroZ': -0.37, 'Temp': 27.07}]
[{'AccelX': -0.82, 'AccelY': -0.53, 'AccelZ': 9.01, 'GyroX': -1.29, 'GyroY': -1.88, 'GyroZ': -0.5, 'Temp': 27.12}]
[{'AccelX': -0.81, 'AccelY': -0.37, 'AccelZ': 9.03, 'GyroX': -1.49, 'GyroY': 0.71, 'GyroZ': -0.69, 'Temp': 27.02}]
[{'AccelX': -0.81, 'AccelY': -0.55, 'AccelZ': 9.01, 'GyroX': -1.71, 'GyroY': -0.19, 'GyroZ': -0.63, 'Temp': 27.02}]
[{'AccelX': -0.8, 'AccelY': -0.54, 'AccelZ': 9.05, 'GyroX': -1.81, 'GyroY': 1.42, 'GyroZ': -0.56, 'Temp': 27.07}]
[{'AccelX': -0.82, 'AccelY': -0.58, 'AccelZ': 9.1, 'GyroX': -1.6, 'GyroY': 2.13, 'GyroZ': -0.9, 'Temp': 26.93}]
[{'AccelX': -0.87, 'AccelY': -0.58, 'AccelZ': 9.05, 'GyroX': -1.54, 'GyroY': 1.3, 'GyroZ': -0.89, 'Temp': 26.98}]
[{'AccelX': -0.81, 'AccelY': -0.58, 'AccelZ': 9.02, 'GyroX': -0.92, 'GyroY': 1.81, 'GyroZ': -0.33, 'Temp': 27.07}]
[{'AccelX': -0.89, 'AccelY': -0.48, 'AccelZ': 8.97, 'GyroX': -0.99, 'GyroY': 2.57, 'GyroZ': -0.44, 'Temp': 27.02}]
[{'AccelX': -0.84, 'AccelY': -0.51, 'AccelZ': 8.98, 'GyroX': -1.45, 'GyroY': 1.5, 'GyroZ': -0.5, 'Temp': 27.12}]
[{'AccelX': -0.83, 'AccelY': -0.52, 'AccelZ': 9.02, 'GyroX': -1.4, 'GyroY': 1.76, 'GyroZ': -0.21, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.53, 'AccelZ': 9.0, 'GyroX': -0.94, 'GyroY': 1.5, 'GyroZ': -0.63, 'Temp': 26.98}]
[{'AccelX': -0.85, 'AccelY': -0.53, 'AccelZ': 8.94, 'GyroX': -0.87, 'GyroY': 1.34, 'GyroZ': -0.73, 'Temp': 27.07}]
[{'AccelX': -0.86, 'AccelY': -0.52, 'AccelZ': 9.03, 'GyroX': -1.0, 'GyroY': 0.94, 'GyroZ': -1.06, 'Temp': 27.02}]
[{'AccelX': -0.87, 'AccelY': -0.51, 'AccelZ': 8.9, 'GyroX': -1.45, 'GyroY': 1.32, 'GyroZ': -0.5, 'Temp': 27.12}]
[{'AccelX': -0.86, 'AccelY': -0.51, 'AccelZ': 8.93, 'GyroX': -1.6, 'GyroY': 0.89, 'GyroZ': -0.4, 'Temp': 26.98}]
[{'AccelX': -0.87, 'AccelY': -0.45, 'AccelZ': 8.95, 'GyroX': -1.56, 'GyroY': 1.07, 'GyroZ': -0.49, 'Temp': 27.07}]
[{'AccelX': -0.9, 'AccelY': -0.54, 'AccelZ': 9.16, 'GyroX': -1.35, 'GyroY': 2.56, 'GyroZ': -0.44, 'Temp': 27.02}]
[{'AccelX': -0.81, 'AccelY': -0.51, 'AccelZ': 9.09, 'GyroX': -1.4, 'GyroY': 2.72, 'GyroZ': -0.52, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.51, 'AccelZ': 8.98, 'GyroX': -0.97, 'GyroY': 1.25, 'GyroZ': -0.51, 'Temp': 27.07}]
[{'AccelX': -0.87, 'AccelY': -0.53, 'AccelZ': 9.04, 'GyroX': -1.21, 'GyroY': 0.56, 'GyroZ': -0.36, 'Temp': 27.12}]
[{'AccelX': -0.8, 'AccelY': -0.47, 'AccelZ': 9.01, 'GyroX': -1.27, 'GyroY': 1.36, 'GyroZ': -0.38, 'Temp': 27.02}]
[{'AccelX': -0.87, 'AccelY': -0.58, 'AccelZ': 9.01, 'GyroX': -3.82, 'GyroY': 1.56, 'GyroZ': -0.44, 'Temp': 27.07}]
[{'AccelX': -0.64, 'AccelY': -0.44, 'AccelZ': 9.07, 'GyroX': -2.05, 'GyroY': 1.15, 'GyroZ': -0.96, 'Temp': 26.98}]
[{'AccelX': -0.9, 'AccelY': -0.57, 'AccelZ': 9.0, 'GyroX': -1.98, 'GyroY': 1.31, 'GyroZ': -0.85, 'Temp': 27.02}]
[{'AccelX': -0.78, 'AccelY': -0.53, 'AccelZ': 8.98, 'GyroX': -1.13, 'GyroY': 1.98, 'GyroZ': -0.66, 'Temp': 27.02}]
[{'AccelX': -0.85, 'AccelY': -0.5, 'AccelZ': 9.02, 'GyroX': -1.24, 'GyroY': 2.06, 'GyroZ': -0.32, 'Temp': 26.98}]
[{'AccelX': -0.79, 'AccelY': -0.5, 'AccelZ': 8.99, 'GyroX': -1.6, 'GyroY': 2.37, 'GyroZ': -0.17, 'Temp': 26.98}]
[{'AccelX': -0.87, 'AccelY': -0.49, 'AccelZ': 9.01, 'GyroX': -2.37, 'GyroY': 0.04, 'GyroZ': -0.47, 'Temp': 27.02}]
[{'AccelX': -0.86, 'AccelY': -0.56, 'AccelZ': 8.97, 'GyroX': -2.37, 'GyroY': 0.79, 'GyroZ': -1.02, 'Temp': 26.98}]
[{'AccelX': -0.87, 'AccelY': -0.53, 'AccelZ': 9.02, 'GyroX': -2.03, 'GyroY': -0.09, 'GyroZ': -0.61, 'Temp': 27.02}]
[{'AccelX': -0.79, 'AccelY': -0.61, 'AccelZ': 9.02, 'GyroX': -3.91, 'GyroY': -0.62, 'GyroZ': -0.54, 'Temp': 27.07}]
[{'AccelX': -0.86, 'AccelY': -0.56, 'AccelZ': 9.16, 'GyroX': -1.54, 'GyroY': -0.88, 'GyroZ': -1.1, 'Temp': 26.98}]
[{'AccelX': -0.88, 'AccelY': -0.7, 'AccelZ': 9.03, 'GyroX': -1.82, 'GyroY': -0.42, 'GyroZ': -0.61, 'Temp': 27.02}]
[{'AccelX': -0.8, 'AccelY': -0.5, 'AccelZ': 8.99, 'GyroX': -1.85, 'GyroY': 0.9, 'GyroZ': -0.47, 'Temp': 26.98}]
[{'AccelX': -0.87, 'AccelY': -0.57, 'AccelZ': 9.02, 'GyroX': -1.98, 'GyroY': 0.74, 'GyroZ': -0.4, 'Temp': 26.98}]
[{'AccelX': -0.82, 'AccelY': -0.57, 'AccelZ': 8.96, 'GyroX': -1.53, 'GyroY': 2.03, 'GyroZ': -0.33, 'Temp': 27.02}]
[{'AccelX': -0.92, 'AccelY': -0.55, 'AccelZ': 9.09, 'GyroX': -1.58, 'GyroY': 1.0, 'GyroZ': -0.5, 'Temp': 26.98}]
[{'AccelX': -0.82, 'AccelY': -0.55, 'AccelZ': 8.89, 'GyroX': -1.27, 'GyroY': 2.19, 'GyroZ': -0.47, 'Temp': 27.12}]
[{'AccelX': -0.82, 'AccelY': -0.55, 'AccelZ': 8.99, 'GyroX': -1.5, 'GyroY': 2.54, 'GyroZ': -0.85, 'Temp': 27.07}]
[{'AccelX': -0.85, 'AccelY': -0.49, 'AccelZ': 8.99, 'GyroX': -1.8, 'GyroY': 1.55, 'GyroZ': -0.82, 'Temp': 26.98}]
[{'AccelX': -0.8, 'AccelY': -0.51, 'AccelZ': 8.99, 'GyroX': -1.71, 'GyroY': 1.82, 'GyroZ': -0.47, 'Temp': 27.07}]
[{'AccelX': -0.82, 'AccelY': -0.56, 'AccelZ': 9.05, 'GyroX': -1.52, 'GyroY': 1.23, 'GyroZ': -0.45, 'Temp': 27.02}]
[{'AccelX': -0.9, 'AccelY': -0.56, 'AccelZ': 9.05, 'GyroX': -1.58, 'GyroY': 0.09, 'GyroZ': -0.19, 'Temp': 26.93}]
[{'AccelX': -0.83, 'AccelY': -0.59, 'AccelZ': 8.98, 'GyroX': -1.94, 'GyroY': 0.0, 'GyroZ': -0.41, 'Temp': 27.07}]
[{'AccelX': -0.81, 'AccelY': -0.55, 'AccelZ': 9.0, 'GyroX': -1.6, 'GyroY': 0.76, 'GyroZ': -0.44, 'Temp': 26.93}]
[{'AccelX': -0.87, 'AccelY': -0.57, 'AccelZ': 9.13, 'GyroX': -1.44, 'GyroY': 0.97, 'GyroZ': -0.84, 'Temp': 27.07}]
[{'AccelX': -0.87, 'AccelY': -0.57, 'AccelZ': 8.78, 'GyroX': -0.76, 'GyroY': 1.48, 'GyroZ': -0.43, 'Temp': 26.93}]
[{'AccelX': -0.78, 'AccelY': -0.54, 'AccelZ': 9.03, 'GyroX': -1.41, 'GyroY': 0.63, 'GyroZ': -0.73, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.43, 'AccelZ': 8.94, 'GyroX': -1.18, 'GyroY': 1.27, 'GyroZ': -0.49, 'Temp': 27.17}]
[{'AccelX': -0.62, 'AccelY': -0.56, 'AccelZ': 9.0, 'GyroX': -1.54, 'GyroY': 0.38, 'GyroZ': -0.51, 'Temp': 26.98}]
[{'AccelX': -0.79, 'AccelY': -0.57, 'AccelZ': 8.92, 'GyroX': -1.31, 'GyroY': 0.44, 'GyroZ': -0.87, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.56, 'AccelZ': 9.0, 'GyroX': -0.79, 'GyroY': 1.2, 'GyroZ': -0.79, 'Temp': 26.98}]
[{'AccelX': -0.8, 'AccelY': -0.55, 'AccelZ': 9.05, 'GyroX': -0.93, 'GyroY': 0.41, 'GyroZ': -0.64, 'Temp': 27.07}]
[{'AccelX': -0.79, 'AccelY': -0.55, 'AccelZ': 8.94, 'GyroX': -1.08, 'GyroY': 0.41, 'GyroZ': -0.52, 'Temp': 27.02}]
[{'AccelX': -0.76, 'AccelY': -0.42, 'AccelZ': 9.12, 'GyroX': -1.56, 'GyroY': 0.46, 'GyroZ': -0.27, 'Temp': 27.02}]
[{'AccelX': -0.83, 'AccelY': -0.47, 'AccelZ': 9.05, 'GyroX': -1.3, 'GyroY': 0.09, 'GyroZ': -0.69, 'Temp': 26.98}]
[{'AccelX': -0.9, 'AccelY': -0.51, 'AccelZ': 8.99, 'GyroX': -1.54, 'GyroY': 2.19, 'GyroZ': -0.66, 'Temp': 27.02}]
[{'AccelX': -0.84, 'AccelY': -0.54, 'AccelZ': 9.11, 'GyroX': -1.3, 'GyroY': 3.89, 'GyroZ': -0.7, 'Temp': 26.98}]
[{'AccelX': -0.82, 'AccelY': -0.59, 'AccelZ': 8.97, 'GyroX': -0.91, 'GyroY': 2.95, 'GyroZ': -0.58, 'Temp': 26.98}]
[{'AccelX': -0.92, 'AccelY': -0.36, 'AccelZ': 8.98, 'GyroX': -1.49, 'GyroY': 2.63, 'GyroZ': -0.35, 'Temp': 26.98}]
[{'AccelX': -0.84, 'AccelY': -0.54, 'AccelZ': 9.06, 'GyroX': -1.47, 'GyroY': 3.76, 'GyroZ': -0.44, 'Temp': 27.07}]
[{'AccelX': -0.93, 'AccelY': -0.52, 'AccelZ': 9.16, 'GyroX': -1.69, 'GyroY': 1.84, 'GyroZ': -0.27, 'Temp': 26.98}]
[{'AccelX': -0.88, 'AccelY': -0.51, 'AccelZ': 9.05, 'GyroX': -1.7, 'GyroY': 0.79, 'GyroZ': -0.5, 'Temp': 27.02}]
[{'AccelX': -0.83, 'AccelY': -0.51, 'AccelZ': 8.95, 'GyroX': -1.08, 'GyroY': 0.01, 'GyroZ': -0.84, 'Temp': 26.93}]
[{'AccelX': -0.91, 'AccelY': -0.5, 'AccelZ': 8.94, 'GyroX': -1.17, 'GyroY': 2.56, 'GyroZ': -0.76, 'Temp': 27.02}]
[{'AccelX': -0.77, 'AccelY': -0.5, 'AccelZ': 8.98, 'GyroX': -1.53, 'GyroY': 1.2, 'GyroZ': -1.0, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.47, 'AccelZ': 9.0, 'GyroX': -1.92, 'GyroY': 0.6, 'GyroZ': -0.68, 'Temp': 27.07}]
[{'AccelX': -0.82, 'AccelY': -0.52, 'AccelZ': 8.93, 'GyroX': -2.24, 'GyroY': 0.39, 'GyroZ': -0.7, 'Temp': 26.98}]
[{'AccelX': -0.81, 'AccelY': -0.44, 'AccelZ': 9.0, 'GyroX': -2.23, 'GyroY': 0.41, 'GyroZ': -0.8, 'Temp': 27.07}]
[{'AccelX': -0.82, 'AccelY': -0.51, 'AccelZ': 8.95, 'GyroX': -1.71, 'GyroY': 0.89, 'GyroZ': -1.2, 'Temp': 27.02}]
[{'AccelX': -0.83, 'AccelY': -0.53, 'AccelZ': 8.97, 'GyroX': -1.8, 'GyroY': 0.11, 'GyroZ': -1.03, 'Temp': 27.02}]
[{'AccelX': -0.83, 'AccelY': -0.53, 'AccelZ': 9.02, 'GyroX': -1.91, 'GyroY': -0.47, 'GyroZ': -1.33, 'Temp': 27.02}]
[{'AccelX': -0.87, 'AccelY': -0.51, 'AccelZ': 8.95, 'GyroX': -1.81, 'GyroY': -0.68, 'GyroZ': -1.04, 'Temp': 27.02}]
[{'AccelX': -0.88, 'AccelY': -0.49, 'AccelZ': 8.95, 'GyroX': -2.18, 'GyroY': -2.68, 'GyroZ': -0.88, 'Temp': 27.02}]
[{'AccelX': -0.89, 'AccelY': -0.51, 'AccelZ': 8.94, 'GyroX': -1.73, 'GyroY': -0.13, 'GyroZ': -0.26, 'Temp': 27.07}]
[{'AccelX': -0.81, 'AccelY': -0.51, 'AccelZ': 8.95, 'GyroX': -1.4, 'GyroY': 0.82, 'GyroZ': -0.47, 'Temp': 27.07}]
[{'AccelX': -0.79, 'AccelY': -0.47, 'AccelZ': 8.96, 'GyroX': -1.81, 'GyroY': 1.02, 'GyroZ': -0.33, 'Temp': 27.17}]
